anime_id,name,genre,type,rating,content
853,Ouran Koukou Host Club,Comedy  Harem  Romance  School  Shoujo,TV,8.39,Ouran Koukou Host Club Comedy  Harem  Romance  School  Shoujo TV
5460,Detective Conan Movie 13: The Raven Chaser,Action  Mystery  Police  Shounen,Movie,8.38,Detective Conan Movie 13: The Raven Chaser Action  Mystery  Police  Shounen Movie
6746,Durarara!!,Action  Mystery  Supernatural,TV,8.38,Durarara!! Action  Mystery  Supernatural TV
5690,Nodame Cantabile Finale,Comedy  Josei  Music  Romance,TV,8.38,Nodame Cantabile Finale Comedy  Josei  Music  Romance TV
329,Planetes,Drama  Romance  Sci-Fi  Seinen  Space,TV,8.38,Planetes Drama  Romance  Sci-Fi  Seinen  Space TV
34240,Shelter,Music  Sci-Fi,Music,8.38,Shelter Music  Sci-Fi Music
513,Tenkuu no Shiro Laputa,Adventure  Fantasy  Romance  Sci-Fi,Movie,8.38,Tenkuu no Shiro Laputa Adventure  Fantasy  Romance  Sci-Fi Movie
6945,Gintama: Shiroyasha Koutan,Action  Comedy  Historical  Parody  Sci-Fi,Special,8.37,Gintama: Shiroyasha Koutan Action  Comedy  Historical  Parody  Sci-Fi Special
1142,Hachimitsu to Clover II,Drama  Josei  Romance,TV,8.37,Hachimitsu to Clover II Drama  Josei  Romance TV
6811,InuYasha: Kanketsu-hen,Action  Adventure  Comedy  Demons  Fantasy  Magic  Romance  Shounen  Supernatural,TV,8.37,InuYasha: Kanketsu-hen Action  Adventure  Comedy  Demons  Fantasy  Magic  Romance  Shounen  Supernatural TV
16664,Kaguya-hime no Monogatari,Fantasy  Historical,Movie,8.37,Kaguya-hime no Monogatari Fantasy  Historical Movie
1604,Katekyo Hitman Reborn!,Action  Comedy  Shounen  Super Power,TV,8.37,Katekyo Hitman Reborn! Action  Comedy  Shounen  Super Power TV
22145,Kuroshitsuji: Book of Circus,Comedy  Demons  Fantasy  Historical  Shounen  Supernatural,TV,8.37,Kuroshitsuji: Book of Circus Comedy  Demons  Fantasy  Historical  Shounen  Supernatural TV
2966,Ookami to Koushinryou,Adventure  Fantasy  Historical  Romance,TV,8.37,Ookami to Koushinryou Adventure  Fantasy  Historical  Romance TV
31964,Boku no Hero Academia,Action  Comedy  School  Shounen  Super Power,TV,8.36,Boku no Hero Academia Action  Comedy  School  Shounen  Super Power TV
19363,Gin no Saji 2nd Season,Comedy  School  Shounen  Slice of Life,TV,8.36,Gin no Saji 2nd Season Comedy  School  Shounen  Slice of Life TV
18195,Little Busters!: Refrain,Comedy  Drama  Romance  School  Slice of Life  Supernatural,TV,8.36,Little Busters!: Refrain Comedy  Drama  Romance  School  Slice of Life  Supernatural TV
9890,Major: Message,Comedy  Drama  Sports,OVA,8.36,Major: Message Comedy  Drama  Sports OVA
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,Action  Adventure  Martial Arts  Shounen  Super Power  Supernatural,OVA,8.36,Saint Seiya: The Lost Canvas - Meiou Shinwa 2 Action  Adventure  Martial Arts  Shounen  Super Power  Supernatural OVA
9863,SKET Dance,Comedy  School  Shounen,TV,8.36,SKET Dance Comedy  School  Shounen TV
7674,Bakuman.,Comedy  Romance  Shounen,TV,8.35,Bakuman. Comedy  Romance  Shounen TV
11843,Danshi Koukousei no Nichijou,Comedy  School  Shounen  Slice of Life,TV,8.35,Danshi Koukousei no Nichijou Comedy  School  Shounen  Slice of Life TV
16782,Kotonoha no Niwa,Drama  Psychological  Romance  Slice of Life,Movie,8.35,Kotonoha no Niwa Drama  Psychological  Romance  Slice of Life Movie
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,Fantasy  Slice of Life  Supernatural,Movie,8.35,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen Fantasy  Slice of Life  Supernatural Movie
3226,Major S4,Comedy  Drama  Shounen  Sports,TV,8.35,Major S4 Comedy  Drama  Shounen  Sports TV
21557,Omoide no Marnie,Drama  Mystery  Psychological,Movie,8.35,Omoide no Marnie Drama  Mystery  Psychological Movie
31715,Working!!!: Lord of the Takanashi,Comedy  Romance  Slice of Life,Special,8.34,Working!!!: Lord of the Takanashi Comedy  Romance  Slice of Life Special
43,Ghost in the Shell,Action  Mecha  Police  Psychological  Sci-Fi  Seinen,Movie,8.34,Ghost in the Shell Action  Mecha  Police  Psychological  Sci-Fi  Seinen Movie
9617,K-On! Movie,Comedy  Music  Slice of Life,Movie,8.34,K-On! Movie Comedy  Music  Slice of Life Movie
31051,Kuroko no Basket: Saikou no Present Desu,Action  School  Shounen  Sports,Special,8.34,Kuroko no Basket: Saikou no Present Desu Action  School  Shounen  Sports Special
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,Action  Comedy  Drama  Magic  Super Power,Movie,8.34,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s Action  Comedy  Drama  Magic  Super Power Movie
1033,Sennen Joyuu,Action  Adventure  Drama  Fantasy  Historical  Romance,Movie,8.34,Sennen Joyuu Action  Adventure  Drama  Fantasy  Historical  Romance Movie
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Sci-Fi  Thriller,Special,8.34,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero Sci-Fi  Thriller Special
3091,xxxHOLiC Kei,Comedy  Drama  Mystery  Psychological  Supernatural,TV,8.34,xxxHOLiC Kei Comedy  Drama  Mystery  Psychological  Supernatural TV
12115,Berserk: Ougon Jidai-hen III - Kourin,Action  Adventure  Demons  Drama  Fantasy  Horror  Military  Seinen  Supernatural,Movie,8.33,Berserk: Ougon Jidai-hen III - Kourin Action  Adventure  Demons  Drama  Fantasy  Horror  Military  Seinen  Supernatural Movie
28223,Death Parade,Drama  Game  Mystery  Psychological  Thriller,TV,8.33,Death Parade Drama  Game  Mystery  Psychological  Thriller TV
121,Fullmetal Alchemist,Action  Adventure  Comedy  Drama  Fantasy  Magic  Military  Shounen,TV,8.33,Fullmetal Alchemist Action  Adventure  Comedy  Drama  Fantasy  Magic  Military  Shounen TV
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,Game  Psychological  Seinen  Thriller,TV,8.33,Gyakkyou Burai Kaiji: Ultimate Survivor Game  Psychological  Seinen  Thriller TV
138,Hunter x Hunter: Greed Island,Action  Adventure  Shounen  Super Power,OVA,8.33,Hunter x Hunter: Greed Island Action  Adventure  Shounen  Super Power OVA
6675,Redline,Action  Cars  Sci-Fi  Sports,Movie,8.33,Redline Action  Cars  Sci-Fi  Sports Movie
10800,Chihayafuru,Drama  Game  Josei  Slice of Life  Sports,TV,8.32,Chihayafuru Drama  Game  Josei  Slice of Life  Sports TV
32005,Detective Conan Movie 20: The Darkest Nightmare,Action  Mystery  Police  Shounen,Movie,8.32,Detective Conan Movie 20: The Darkest Nightmare Action  Mystery  Police  Shounen Movie
813,Dragon Ball Z,Action  Adventure  Comedy  Fantasy  Martial Arts  Shounen  Super Power,TV,8.32,Dragon Ball Z Action  Adventure  Comedy  Fantasy  Martial Arts  Shounen  Super Power TV
27821,Fate/stay night: Unlimited Blade Works - Prologue,Action  Fantasy  Magic  Shounen  Supernatural,Special,8.32,Fate/stay night: Unlimited Blade Works - Prologue Action  Fantasy  Magic  Shounen  Supernatural Special
28725,Kokoro ga Sakebitagatterunda.,Drama  Romance  School,Movie,8.32,Kokoro ga Sakebitagatterunda. Drama  Romance  School Movie
585,Mimi wo Sumaseba,Adventure  Drama  Fantasy  Romance  Slice of Life,Movie,8.32,Mimi wo Sumaseba Adventure  Drama  Fantasy  Romance  Slice of Life Movie
16067,Nagi no Asukara,Drama  Fantasy  Romance,TV,8.32,Nagi no Asukara Drama  Fantasy  Romance TV
30,Neon Genesis Evangelion,Action  Dementia  Drama  Mecha  Psychological  Sci-Fi,TV,8.32,Neon Genesis Evangelion Action  Dementia  Drama  Mecha  Psychological  Sci-Fi TV
31490,One Piece Film: Gold,Action  Adventure  Comedy  Drama  Fantasy  Shounen,Movie,8.32,One Piece Film: Gold Action  Adventure  Comedy  Drama  Fantasy  Shounen Movie
759,Tokyo Godfathers,Comedy  Drama,Movie,8.32,Tokyo Godfathers Comedy  Drama Movie
6,Trigun,Action  Comedy  Sci-Fi,TV,8.32,Trigun Action  Comedy  Sci-Fi TV
6864,xxxHOLiC Rou,Mystery  Supernatural,OVA,8.32,xxxHOLiC Rou Mystery  Supernatural OVA
9735,Gintama: Shinyaku Benizakura-hen,Action  Comedy  Historical  Parody  Samurai  Sci-Fi  Shounen,Special,8.31,Gintama: Shinyaku Benizakura-hen Action  Comedy  Historical  Parody  Samurai  Sci-Fi  Shounen Special
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Drama  Magic  Psychological  Thriller,Movie,8.31,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari Drama  Magic  Psychological  Thriller Movie
11123,Sekaiichi Hatsukoi 2,Comedy  Drama  Romance  Shounen Ai,TV,8.31,Sekaiichi Hatsukoi 2 Comedy  Drama  Romance  Shounen Ai TV
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,Comedy  Drama  Romance  School,TV,8.31,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku Comedy  Drama  Romance  School TV
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,Comedy  Romance  School,OVA,8.31,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA Comedy  Romance  School OVA
962,Aria The Natural,Fantasy  Sci-Fi  Shounen  Slice of Life,TV,8.3,Aria The Natural Fantasy  Sci-Fi  Shounen  Slice of Life TV
1519,Black Lagoon: The Second Barrage,Action  Seinen,TV,8.3,Black Lagoon: The Second Barrage Action  Seinen TV
2167,Clannad,Comedy  Drama  Romance  School  Slice of Life  Supernatural,TV,8.3,Clannad Comedy  Drama  Romance  School  Slice of Life  Supernatural TV
16706,Kami nomi zo Shiru Sekai: Megami-hen,Comedy  Harem  Romance  Shounen  Supernatural,TV,8.3,Kami nomi zo Shiru Sekai: Megami-hen Comedy  Harem  Romance  Shounen  Supernatural TV
5681,Summer Wars,Comedy  Sci-Fi,Movie,8.3,Summer Wars Comedy  Sci-Fi Movie
3901,Baccano! Specials,Action  Comedy  Historical  Mystery  Seinen  Supernatural,Special,8.29,Baccano! Specials Action  Comedy  Historical  Mystery  Seinen  Supernatural Special
6467,Detective Conan Movie 14: The Lost Ship in the Sky,Action  Mystery  Police  Shounen,Movie,8.29,Detective Conan Movie 14: The Lost Ship in the Sky Action  Mystery  Police  Shounen Movie
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,Game  Psychological  Seinen  Thriller,TV,8.29,Gyakkyou Burai Kaiji: Hakairoku-hen Game  Psychological  Seinen  Thriller TV
22507,Initial D Final Stage,Cars  Seinen  Sports,TV,8.29,Initial D Final Stage Cars  Seinen  Sports TV
3701,Kaiba,Adventure  Mystery  Romance  Sci-Fi,TV,8.29,Kaiba Adventure  Mystery  Romance  Sci-Fi TV
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,Action  Adventure  Comedy  Drama  Fantasy  Shounen  Super Power,Special,8.29,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari Action  Adventure  Comedy  Drama  Fantasy  Shounen  Super Power Special
33255,Saiki Kusuo no Ψ-nan (TV),Comedy  School  Shounen  Supernatural,TV,8.29,Saiki Kusuo no Ψ-nan (TV) Comedy  School  Shounen  Supernatural TV
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Comedy  Drama  Fantasy  Magic  Romance  Shoujo,Movie,8.28,Cardcaptor Sakura Movie 2: Fuuin Sareta Card Comedy  Drama  Fantasy  Magic  Romance  Shoujo Movie
265,Hajime no Ippo: Mashiba vs. Kimura,Comedy  Shounen  Sports,OVA,8.28,Hajime no Ippo: Mashiba vs. Kimura Comedy  Shounen  Sports OVA
25681,Kamisama Hajimemashita◎,Comedy  Demons  Fantasy  Romance  Shoujo  Supernatural,TV,8.28,Kamisama Hajimemashita◎ Comedy  Demons  Fantasy  Romance  Shoujo  Supernatural TV
4722,Skip Beat!,Comedy  Drama  Romance  Shoujo,TV,8.28,Skip Beat! Comedy  Drama  Romance  Shoujo TV
24277,Yowamushi Pedal: Grande Road,Comedy  Drama  Shounen  Sports,TV,8.28,Yowamushi Pedal: Grande Road Comedy  Drama  Shounen  Sports TV
239,Gankutsuou,Drama  Mystery  Sci-Fi  Supernatural  Thriller,TV,8.27,Gankutsuou Drama  Mystery  Sci-Fi  Supernatural  Thriller TV
512,Majo no Takkyuubin,Adventure  Comedy  Drama  Fantasy  Magic  Romance,Movie,8.27,Majo no Takkyuubin Adventure  Comedy  Drama  Fantasy  Magic  Romance Movie
4477,Nodame Cantabile: Paris-hen,Comedy  Josei  Music  Romance  Slice of Life,TV,8.27,Nodame Cantabile: Paris-hen Comedy  Josei  Music  Romance  Slice of Life TV
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,Action  Adventure  Comedy  Drama  Fantasy  Shounen  Super Power,Special,8.27,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna Action  Adventure  Comedy  Drama  Fantasy  Shounen  Super Power Special
31174,Osomatsu-san,Comedy  Parody,TV,8.27,Osomatsu-san Comedy  Parody TV
23327,Space☆Dandy 2nd Season,Comedy  Sci-Fi  Space,TV,8.27,Space☆Dandy 2nd Season Comedy  Sci-Fi  Space TV
5365,Tsumiki no Ie,Drama,Movie,8.27,Tsumiki no Ie Drama Movie
3702,Detroit Metal City,Comedy  Music,OVA,8.26,Detroit Metal City Comedy  Music OVA
3167,Eve no Jikan,Sci-Fi  Slice of Life,ONA,8.26,Eve no Jikan Sci-Fi  Slice of Life ONA
7465,Eve no Jikan (Movie),Sci-Fi  Slice of Life,Movie,8.26,Eve no Jikan (Movie) Sci-Fi  Slice of Life Movie
7054,Kaichou wa Maid-sama!,Comedy  Romance  School  Shoujo,TV,8.26,Kaichou wa Maid-sama! Comedy  Romance  School  Shoujo TV
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,Adventure  Sci-Fi  Shounen,OVA,8.26,Saint Seiya: Meiou Hades Juuni Kyuu-hen Adventure  Sci-Fi  Shounen OVA
23283,Zankyou no Terror,Psychological  Thriller,TV,8.26,Zankyou no Terror Psychological  Thriller TV
2025,Darker than Black: Kuro no Keiyakusha,Action  Mystery  Sci-Fi  Super Power,TV,8.25,Darker than Black: Kuro no Keiyakusha Action  Mystery  Sci-Fi  Super Power TV
235,Detective Conan,Adventure  Comedy  Mystery  Police  Shounen,TV,8.25,Detective Conan Adventure  Comedy  Mystery  Police  Shounen TV
1364,Detective Conan Movie 05: Countdown to Heaven,Adventure  Comedy  Mystery  Police  Shounen,Movie,8.25,Detective Conan Movie 05: Countdown to Heaven Adventure  Comedy  Mystery  Police  Shounen Movie
18689,Diamond no Ace,Comedy  School  Shounen  Sports,TV,8.25,Diamond no Ace Comedy  School  Shounen  Sports TV
22043,Fairy Tail (2014),Action  Adventure  Comedy  Fantasy  Magic  Shounen,TV,8.25,Fairy Tail (2014) Action  Adventure  Comedy  Fantasy  Magic  Shounen TV
31988,Hibike! Euphonium 2,Drama  Music  School,TV,8.25,Hibike! Euphonium 2 Drama  Music  School TV
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,Action  Adventure  Drama  Shounen  Supernatural,TV,8.25,JoJo no Kimyou na Bouken: Stardust Crusaders Action  Adventure  Drama  Shounen  Supernatural TV
1453,Maison Ikkoku,Comedy  Drama  Romance  Slice of Life,TV,8.25,Maison Ikkoku Comedy  Drama  Romance  Slice of Life TV
23623,Non Non Biyori Repeat,Comedy  School  Seinen  Slice of Life,TV,8.26,Non Non Biyori Repeat Comedy  School  Seinen  Slice of Life TV
1559,Shijou Saikyou no Deshi Kenichi,Action  Comedy  Martial Arts  School  Shounen,TV,8.25,Shijou Saikyou no Deshi Kenichi Action  Comedy  Martial Arts  School  Shounen TV
1382,Yuusha-Ou GaoGaiGar Final,Adventure  Drama  Mecha  Sci-Fi  Shounen,OVA,8.25,Yuusha-Ou GaoGaiGar Final Adventure  Drama  Mecha  Sci-Fi  Shounen OVA
23289,Gekkan Shoujo Nozaki-kun,Comedy  Romance  School,TV,8.24,Gekkan Shoujo Nozaki-kun Comedy  Romance  School TV
18,Initial D Fourth Stage,Action  Cars  Drama  Seinen  Sports,TV,8.24,Initial D Fourth Stage Action  Cars  Drama  Seinen  Sports TV
4814,Junjou Romantica 2,Comedy  Drama  Romance  Shounen Ai,TV,8.24,Junjou Romantica 2 Comedy  Drama  Romance  Shounen Ai TV
16662,Kaze Tachinu,Drama  Historical  Romance,Movie,8.24,Kaze Tachinu Drama  Historical  Romance Movie
12031,Kingdom,Action  Historical  Military  Seinen,TV,8.24,Kingdom Action  Historical  Military  Seinen TV
8129,Kuragehime,Comedy  Josei  Slice of Life,TV,8.24,Kuragehime Comedy  Josei  Slice of Life TV
14513,Magi: The Labyrinth of Magic,Action  Adventure  Fantasy  Magic  Shounen,TV,8.24,Magi: The Labyrinth of Magic Action  Adventure  Fantasy  Magic  Shounen TV
2581,Mobile Suit Gundam 00,Action  Drama  Mecha  Military  Sci-Fi  Space,TV,8.24,Mobile Suit Gundam 00 Action  Drama  Mecha  Military  Sci-Fi  Space TV
30015,ReLIFE,Romance  School  Slice of Life,TV,8.24,ReLIFE Romance  School  Slice of Life TV
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,Action  Adventure  Martial Arts  Shounen  Super Power  Supernatural,OVA,8.24,Saint Seiya: The Lost Canvas - Meiou Shinwa Action  Adventure  Martial Arts  Shounen  Super Power  Supernatural OVA
1827,Seirei no Moribito,Action  Adventure  Fantasy  Historical,TV,8.24,Seirei no Moribito Action  Adventure  Fantasy  Historical TV
25013,Akatsuki no Yona,Action  Adventure  Comedy  Fantasy  Romance  Shoujo,TV,8.23,Akatsuki no Yona Action  Adventure  Comedy  Fantasy  Romance  Shoujo TV
1367,Detective Conan Movie 08: Magician of the Silver Sky,Adventure  Comedy  Mystery  Police  Shounen,Movie,8.23,Detective Conan Movie 08: Magician of the Silver Sky Adventure  Comedy  Mystery  Police  Shounen Movie
27833,Durarara!!x2 Ketsu,Action  Mystery  Supernatural,TV,8.23,Durarara!!x2 Ketsu Action  Mystery  Supernatural TV
26213,Free!: Eternal Summer Special,Comedy  School  Slice of Life,Special,8.23,Free!: Eternal Summer Special Comedy  School  Slice of Life Special
1974,Glass no Kamen (2005),Drama  Shoujo,TV,8.23,Glass no Kamen (2005) Drama  Shoujo TV
8425,Gosick,Drama  Historical  Mystery  Romance,TV,8.23,Gosick Drama  Historical  Mystery  Romance TV
12069,Hajime no Ippo: Boxer no Kobushi,Comedy  Drama  Shounen  Sports,Special,8.23,Hajime no Ippo: Boxer no Kobushi Comedy  Drama  Shounen  Sports Special
185,Initial D First Stage,Action  Cars  Drama  Seinen  Sports,TV,8.23,Initial D First Stage Action  Cars  Drama  Seinen  Sports TV
18679,Kill la Kill,Action  Comedy  School  Super Power,TV,8.23,Kill la Kill Action  Comedy  School  Super Power TV
2034,Lovely★Complex,Comedy  Romance  Shoujo,TV,8.23,Lovely★Complex Comedy  Romance  Shoujo TV
437,Perfect Blue,Dementia  Drama  Horror  Psychological,Movie,8.23,Perfect Blue Dementia  Drama  Horror  Psychological Movie
721,Princess Tutu,Comedy  Fantasy  Magic  Romance,TV,8.23,Princess Tutu Comedy  Fantasy  Magic  Romance TV
12477,Sakasama no Patema,Sci-Fi  Seinen,Movie,8.23,Sakasama no Patema Sci-Fi  Seinen Movie
4938,Tsubasa: Shunraiki,Action  Adventure  Drama  Fantasy  Magic  Mystery  Romance  Shounen  Supernatural,OVA,8.23,Tsubasa: Shunraiki Action  Adventure  Drama  Fantasy  Magic  Mystery  Romance  Shounen  Supernatural OVA
2402,Ashita no Joe,Drama  Sports,TV,8.22,Ashita no Joe Drama  Sports TV
6702,Fairy Tail,Action  Adventure  Comedy  Fantasy  Magic  Shounen,TV,8.22,Fairy Tail Action  Adventure  Comedy  Fantasy  Magic  Shounen TV
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Mecha  Military  Mystery  Police  Sci-Fi  Seinen,Special,8.22,Ghost in the Shell: Stand Alone Complex - Solid State Society Mecha  Military  Mystery  Police  Sci-Fi  Seinen Special
31741,Magi: Sinbad no Bouken (TV),Action  Adventure  Fantasy  Magic  Shounen,TV,8.22,Magi: Sinbad no Bouken (TV) Action  Adventure  Fantasy  Magic  Shounen TV
440,Shoujo Kakumei Utena,Drama  Fantasy  Psychological  Shoujo,TV,8.22,Shoujo Kakumei Utena Drama  Fantasy  Psychological  Shoujo TV
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Action  Comedy  Mecha,Movie,8.22,Tengen Toppa Gurren Lagann Movie: Gurren-hen Action  Comedy  Mecha Movie
1506,Detective Conan Movie 10: Requiem of the Detectives,Adventure  Comedy  Mystery  Police  Shounen,Movie,8.21,Detective Conan Movie 10: Requiem of the Detectives Adventure  Comedy  Mystery  Police  Shounen Movie
2759,Evangelion: 1.0 You Are (Not) Alone,Action  Mecha  Sci-Fi,Movie,8.21,Evangelion: 1.0 You Are (Not) Alone Action  Mecha  Sci-Fi Movie
72,Full Metal Panic? Fumoffu,Action  Comedy  School,TV,8.21,Full Metal Panic? Fumoffu Action  Comedy  School TV
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Action  Drama  Military  Sci-Fi  Space,Movie,8.21,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture Action  Drama  Military  Sci-Fi  Space Movie
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Action  Drama  Mystery  Supernatural  Thriller,Movie,8.21,Kara no Kyoukai 3: Tsuukaku Zanryuu Action  Drama  Mystery  Supernatural  Thriller Movie
3927,Mobile Suit Gundam 00 Second Season,Action  Drama  Mecha  Military  Sci-Fi  Space,TV,8.21,Mobile Suit Gundam 00 Second Season Action  Drama  Mecha  Military  Sci-Fi  Space TV
11597,Nisemonogatari,Comedy  Mystery  Supernatural,TV,8.21,Nisemonogatari Comedy  Mystery  Supernatural TV
28025,Tsukimonogatari,Comedy  Mystery  Supernatural,TV,8.21,Tsukimonogatari Comedy  Mystery  Supernatural TV
24833,Ansatsu Kyoushitsu (TV),Action  Comedy  School  Shounen,TV,8.2,Ansatsu Kyoushitsu (TV) Action  Comedy  School  Shounen TV
29893,Aria The Avvenire,Fantasy  Sci-Fi  Shounen  Slice of Life,Special,8.2,Aria The Avvenire Fantasy  Sci-Fi  Shounen  Slice of Life Special
